variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[1,2]",0.439165079875,0.43882699999999997,0.04947344705707777,0.05052181889999997,0.358084,0.5220962499999999,1.0014168075663699,6429.174423975467,7911.491016484903
"y_hat1[2,2]",0.9503367154375,0.949637,0.07540643146276439,0.07678830180000012,0.82732275,1.0753329999999999,1.0004548683104761,12953.32658484719,11690.797678335985
"y_hat1[3,2]",0.791739256125,0.7911775,0.05377545879045485,0.05494515600000005,0.7034155500000001,0.88057255,1.000169162992898,12365.701403782386,11567.093154139715
"y_hat1[4,2]",0.667408645375,0.6672515,0.03828766397209444,0.038670655799999946,0.60458705,0.7311194,1.0002142955477515,12105.549738333233,11781.295947915252
"y_hat1[5,2]",0.5741637895,0.5739449999999999,0.028974881960339427,0.029139020400000007,0.5269651000000001,0.6223682,1.0004947397816897,12671.30565645536,11018.602613862015
"y_hat1[6,2]",0.5041751191875,0.504086,0.02368831840323211,0.02385503400000003,0.46516145000000003,0.5430462,1.0007268833762561,14520.597755740158,11656.432766684118
"y_hat1[7,2]",0.4515502378125,0.4517515,0.02136867572884216,0.02155033230000005,0.41639645000000003,0.4863989,1.0004747778820438,16745.028010225436,11089.022701398098
"y_hat1[8,2]",0.4119118094375,0.412019,0.021302795423084754,0.021636323099999973,0.3769548,0.44674745,1.0002999511876398,16891.913295652954,11928.417944489005
"y_hat1[9,2]",0.3820034199375,0.3821145,0.02270389194078944,0.022997349900000016,0.3446257,0.419286,1.0002744418698537,14524.221710035226,12694.714703682317
"y_hat1[10,2]",0.3593980896875,0.3594495,0.02484435768148739,0.025221991199999957,0.31814795,0.3999674,1.0003825182837105,12165.61743029196,12097.983214136928
"y_hat1[1,3]",0.1845851771875,0.1836155,0.03337245909325634,0.03339778889999998,0.13105965000000003,0.24045134999999998,1.0002927506218866,9331.536921540837,9289.4354542427809
"y_hat1[2,3]",0.8049238313125,0.8049065,0.04754985458926318,0.04762037070000003,0.7265395,0.8840733,1.0003728301570511,14136.437236177651,12210.928341959214
"y_hat1[3,3]",0.67057205175,0.6701845,0.037603979277466976,0.03796642079999994,0.6100637,0.73345675,1.0002984009785976,14277.327087055528,11817.990820275618
"y_hat1[4,3]",0.5471842834375,0.547055,0.03149138088168476,0.03136292040000001,0.49621244999999997,0.5991541499999999,1.0003062571670704,13890.006955934654,11753.20255273833
"y_hat1[5,3]",0.4536736095625,0.45365849999999996,0.029178521612737086,0.0291731202,0.40629784999999996,0.50179995,1.0002021123175273,13731.731248825132,11916.47095114245
"y_hat1[6,3]",0.3834199625,0.383301,0.028355301321166683,0.02824946039999998,0.3372888,0.43008475,1.0002270529657686,13453.327321547495,12830.710685176648
"y_hat1[7,3]",0.330603792375,0.330641,0.028058992072373595,0.027802456500000006,0.28438874999999997,0.37674325,1.000284717332705,12954.678326214715,12793.468329361895
"y_hat1[8,3]",0.290834357375,0.29101900000000003,0.028149846190591216,0.02767198769999996,0.24401085,0.3370764,1.000251670758776,12258.741207910798,12284.656804668903
"y_hat1[9,3]",0.2608381749375,0.261308,0.028633670438954116,0.02799000539999997,0.212859,0.3075483,1.000396174021927,11495.44587942239,11183.758458475553
"y_hat1[10,3]",0.23817539,0.238768,0.029457663195199862,0.02844516360000001,0.18816965000000002,0.28552974999999997,1.0002389759311203,10554.29443329934,10166.702476814144
logLikelihood[1],-4.9668824494875,-4.700435000000001,1.9420390053346517,1.8415967639999986,-8.510517499999999,-2.273765,1.001193964286806,8691.64659477321,10161.927805891
logLikelihood[2],3.0098581259526873,3.2358450000000003,0.9404753755396387,0.8303671950000001,1.125516,4.085775,1.0003955835289036,12422.055263518525,11725.701362126412
logLikelihood[3],3.96786451565,4.11283,0.47516796062847444,0.326431455,3.013226,4.424101,1.0001775279284681,11741.479383230679,11835.668771969382
logLikelihood[4],3.714446953125,3.7594250000000002,0.24359455929293172,0.22599271799999943,3.250055,4.025231499999999,1.000507126587821,12083.517481541277,12041.57931015112
logLikelihood[5],3.370567243581875,3.52656,0.9971027455281471,0.9415251299999995,1.5239245,4.722358999999999,1.0001885693415042,13104.945172830472,13452.81080323956
logLikelihood[6],3.220082406875,3.272145,0.39477710501890007,0.3781074780000001,2.4923575,3.7690105000000003,1.0001921215241463,14180.930698739003,12728.267321489688
logLikelihood[7],4.26772585114625,4.566179999999999,1.1613552477438547,0.985269243,1.972827,5.588704,1.0000830340260125,13634.88968093719,10757.633973268958
logLikelihood[8],4.0666128025,4.113144999999999,0.20095980987726778,0.17569551300000044,3.6786255000000003,4.294561,1.0001536032276714,13622.235270229918,11707.187939342111
logLikelihood[9],3.66866501875,3.737765,0.2814624540285549,0.2337911939999998,3.118423,3.98289,1.0001090004787125,11405.722207180224,11624.071823263268
logLikelihood[10],4.85929656608125,5.075235,0.7777652115038635,0.5791109729999998,3.3035085,5.65703,1.0001460965550553,12769.318875875224,13147.226361491566
