variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[10,2]",0.4043401605,0.404181,0.02205450218453769,0.021720089999999994,0.36785640000000003,0.44105549999999993,1.0016048216657336,5486.48716563203,6421.6170298836205
"y_hat1[1,3]",0.08821478359375,0.0880147,0.013639942673508841,0.01354940727,0.066067985,0.11072474999999997,1.0004078702808639,9168.96717460473,7626.838415487828
"y_hat1[2,3]",0.58986919925,0.5801915,0.06302400118169056,0.05319346409999997,0.5041014500000001,0.7149816499999999,1.0071682703132012,1523.1516724037701,1266.349001809427
"y_hat1[3,3]",0.5862828555625,0.5807,0.051640754404257014,0.04643873850000004,0.51190975,0.682951,1.0069890523169702,1440.3695029609137,1213.4601201793962
"y_hat1[4,3]",0.5262721928125,0.5259775,0.033360652583193866,0.0329426307,0.47221694999999997,0.5814349,1.0015432926331573,6175.730103465231,6110.021736986746
"y_hat1[5,3]",0.4704535768125,0.47069649999999996,0.027530603848208456,0.027552638400000024,0.42403185,0.51436875,1.0007557094608053,6067.040401270903,7112.882575527291
"y_hat1[6,3]",0.4234997140625,0.4244295,0.026895956066411687,0.026513335800000013,0.3772413,0.46581305,1.0033573407282368,2362.2728361451677,2579.9042582647558
"y_hat1[7,3]",0.3840065265,0.384544,0.026008505624917213,0.026044092900000017,0.34018265000000003,0.42509109999999994,1.0032641499723762,2410.3699790626733,2765.3070698206466
"y_hat1[8,3]",0.3503797590625,0.3503895,0.024770161217204604,0.02502925319999997,0.30986855,0.3904915,1.0014591041399017,4429.343850993263,5181.603690303752
"y_hat1[9,3]",0.32142248225,0.3211925,0.024127151329508725,0.024456228299999994,0.28214675,0.36093804999999995,1.0001045968075548,10969.4754184821,10673.446084528407
"y_hat1[10,3]",0.29627017125,0.2956225,0.02468592051350118,0.0251204331,0.25689049999999997,0.3379633,1.0007996883260335,8790.031030990518,8685.045482656691
logLikelihood[1],-27.8158600625,-27.274250000000002,3.872875609933867,3.8655829800000032,-35.002285,-22.52608,1.0026877677565902,2841.2481011362806,3102.223759088418
logLikelihood[2],-3.3510998050310623,-3.225595,2.2488924328225863,2.300817288,-7.26135,0.11233909999999928,1.0034203091126013,2925.8650969016744,4957.809814715776
logLikelihood[3],1.6501645781399374,2.4795049999999996,2.5699037726011955,1.191498903,-5.0637550000000005,3.8049429999999997,1.0085418262883363,947.0795350189107,593.2755721242285
logLikelihood[4],3.6952036632975,3.8438350000000003,0.5770489962785913,0.4518001110000003,2.5720065000000005,4.3217345,1.0003677647808218,9699.371537679588,11636.794950155927
logLikelihood[5],3.456989037775,3.57433,0.5691834202394703,0.520844793,2.3745735,4.144005,1.0002466999196773,8650.027929586351,9551.70614340214
logLikelihood[6],3.549082855,3.610865,0.46587840963615834,0.4218812429999998,2.6931205,4.2268125,1.0064080944348497,1314.4348243220045,1139.2320671848568
logLikelihood[7],0.6164405510330437,0.44276800000000005,1.2969506493125758,1.1204415915,-1.2501354999999998,3.2825735000000003,1.0075733054017018,1132.1109246173705,853.3750082164819
logLikelihood[8],3.29071666907,3.259575,1.1903532541340962,1.1984226450000002,1.323269,5.308172999999999,1.006643036319411,1363.0662596231743,1335.9120097162568
logLikelihood[9],2.3096042933125,2.2494300000000003,0.6164671555218444,0.5795483399999999,1.385296,3.4914135,1.0068826014542496,1270.8460896049307,967.3481604589533
logLikelihood[10],1.754214007073125,2.1245450000000003,2.0921117555523794,1.9644538955999997,-2.292711,4.4662745,1.0015660292775457,5771.694094386149,7144.754833107623
