variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[9,1]",0.06079253357292284,0.06976345,0.03643054040829405,0.03677826516,9.36517e-4,0.10999505,1.012184488993335,282.44455925321023,482.385405326849
"y_hat1[10,1]",0.05388402018469759,0.0612427,0.03371680157923396,0.03588195932999999,4.91808e-4,0.10075134999999999,1.011751520810506,282.51272013195944,476.6226425117351
"y_hat1[1,2]",0.2122602298125,0.211279,0.024133591742352047,0.024651931500000005,0.17442915,0.2537682,1.0030678367029184,1120.5676848935693,3258.4661470019314
"y_hat1[2,2]",0.8275666870625,0.816573,0.08877590660291693,0.08893153709999994,0.69852285,0.98939935,1.007939845745972,444.4152216163605,1140.8085197618916
"y_hat1[3,2]",0.779431681625,0.7768010000000001,0.06426776113738802,0.0649460343,0.67864275,0.89007625,1.002383305244976,1365.198035447002,2952.5807514638896
"y_hat1[4,2]",0.6903984469375,0.6897070000000001,0.04404205336296306,0.044990979599999974,0.61864285,0.7629545,1.0021807285934268,2091.0080798988906,3657.5596929109342
"y_hat1[5,2]",0.6153930290625,0.6177865,0.03989635716895783,0.03837413579999998,0.544266,0.67678415,1.0099545698501828,361.01839995544634,290.97744057989337
"y_hat1[6,2]",0.55527253525,0.5597705,0.03677662937975408,0.0340871979,0.4852707,0.608818,1.0115460121961564,294.7116950211078,382.8105756081354
"y_hat1[7,2]",0.506412192,0.5100555,0.031090491334670567,0.029463709800000043,0.44909125,0.5521664500000001,1.0104979096102438,322.05768416426235,545.5619469917721
"y_hat1[8,2]",0.4658924580625,0.466925,0.024791445936539137,0.024775728599999963,0.42352900000000004,0.5049441,1.006608781634949,544.3586298924731,1714.5484759991484
"y_hat1[9,2]",0.4317106795625,0.4317485,0.020989765928050852,0.0210077007,0.39724770000000004,0.4661343,1.0006477885384892,7608.97548071363,11805.520103842122
"y_hat1[10,2]",0.4024989153125,0.402073,0.0222444288616465,0.022185626400000005,0.36621865000000003,0.43929925000000003,1.0023254822728587,1980.638450923591,2961.851292858087
"y_hat1[1,3]",0.0388656331625,0.03853205,0.008491469746886528,0.008301892829999998,0.025633694999999998,0.053480849999999996,1.003740821470738,3858.8205365954955,5551.509957541527
"y_hat1[2,3]",0.5945803240625,0.5825689999999999,0.06986764573257288,0.06334334369999983,0.49970345,0.73151,1.0114545621963689,321.1488104544448,393.87625974948287
"y_hat1[3,3]",0.5961945184375,0.589362,0.054414429993527504,0.051166749899999954,0.5180558999999999,0.6982482,1.0074884754569564,480.9716703690344,900.4255022071762
"y_hat1[4,3]",0.530195151125,0.529751,0.032881436390241214,0.03290111790000004,0.47668365,0.58552195,1.0003821301051972,4344.865087464154,7368.437874739984
"y_hat1[5,3]",0.4715920389375,0.4718775,0.027843377633735455,0.02770312229999999,0.42640365,0.51671715,1.0038580834870543,1327.432365790724,4064.496750273926
"y_hat1[6,3]",0.4245919603125,0.42578,0.027481852099388485,0.027587479499999998,0.37770119999999996,0.46812805,1.006512172117116,604.7308239604436,2328.4063799645382
"y_hat1[7,3]",0.3866089445,0.38726649999999996,0.02574691465508413,0.025861733100000082,0.3438581,0.4278345,1.0047526277945278,890.8213387129699,3150.8791675842635
"y_hat1[8,3]",0.3552740731875,0.355156,0.023573632889561314,0.023446577700000013,0.3168359,0.39441224999999996,1.0013010801659827,3296.3586329528302,5661.1446309339435
"y_hat1[9,3]",0.328943078625,0.3283735,0.022788555273221208,0.022700829900000007,0.29243725,0.36744395,1.0002909819843242,6810.365255592087,10087.923963597714
"y_hat1[10,3]",0.3065013773125,0.305434,0.0243358011958886,0.024161190899999987,0.26843485,0.3486988,1.0034595173052974,1324.8928193426673,2422.621436467738
logLikelihood[1],-26.37300416875,-25.7787,4.266771365455655,4.805996160000002,-33.88629,-20.60231,1.0061062592874388,499.3106298318075,1203.0885723025433
logLikelihood[2],-2.966111886367819,-2.786835,2.3438777293105613,2.4355485630000002,-7.117507,0.5091927499999997,1.0066373455767215,576.3379979970895,804.6839436386381
logLikelihood[3],1.2881956298686874,2.572785,3.0605015014148766,1.421116578,-5.50725,3.9387345,1.011577748561814,297.627773956268,553.3313645883336
logLikelihood[4],3.7084831945625,3.862275,0.5545781334485466,0.4188122609999998,2.6055785,4.3045335,1.0010142276804643,8007.134290522996,11403.360383468716
logLikelihood[5],3.42982621456875,3.557005,0.5955235629387915,0.549540516,2.2854625000000004,4.133922,1.002282046211836,2459.4466162556578,11731.76101355644
logLikelihood[6],3.5612798026875,3.6144800000000004,0.5216039255847724,0.5236394939999998,2.6049455,4.26123,1.0091888239124047,340.92166763692484,602.6091566926576
logLikelihood[7],0.8906983066035963,0.6177055,1.4777945899435814,1.4400271409999998,-1.204688,3.5456635,1.0123949421864857,279.4929506025336,559.4197780774975
logLikelihood[8],3.583862914909375,3.5280500000000004,1.350177496733767,1.564016979,1.3980405,5.6304995,1.0098807649887211,306.35141835661886,649.6562254969455
logLikelihood[9],2.5119805271875,2.4310400000000003,0.7365546063444708,0.7933837379999998,1.391955,3.78672,1.0092530854829034,301.35009964887234,403.51474815365447
logLikelihood[10],1.5516364463272374,1.9082750000000002,2.160044253894406,2.0492897502,-2.5411489999999994,4.356109499999999,1.0021022274427902,2152.351434087236,3606.827103937499
