variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[17,1]",9.310670793624352e-4,9.859979999999999e-6,0.0031701709772386163,1.4633800702709997e-5,-1.6404599999999985e-9,0.0051030125,1.0007073778170552,4407.2136348130725,9057.707287533103
"y_hat1[18,1]",7.140273625224861e-4,5.079505e-6,0.0026434866216610777,7.5459990792899995e-6,-8.598423499999997e-10,0.003841154999999989,1.0004795808746294,4561.420703884576,8860.025624269345
"y_hat1[19,1]",5.511483236705163e-4,2.6109e-6,0.0022194329753452147,3.89039325318e-6,-3.2486309999999996e-10,0.0028874919999999993,1.0008171799362846,4527.812208762473,7730.401693985175
"y_hat1[20,1]",4.280756119013467e-4,1.358635e-6,0.001875696995174874,2.0143118411826732e-6,4.641068000000001e-12,0.0021868404999999995,1.000714802088078,4994.488060770618,8491.724609881005
"y_hat1[1,2]",0.565055033,0.5683985,0.07714314388790389,0.07709668260000002,0.43505375,0.6876372999999999,1.0003069272725966,5350.934443232656,6285.036254431953
"y_hat1[2,2]",0.9284430859375,0.9323475,0.16437805518432977,0.1615759719000001,0.6432505000000001,1.195883,1.0005464811953646,4755.982019368949,7449.0620980461445
"y_hat1[3,2]",0.776613280375,0.7726299999999999,0.13429579200043307,0.1416639126,0.5713653000000001,1.0092864999999998,1.0004733257687575,4888.971945702579,8524.40596259697
"y_hat1[4,2]",0.6778590833125,0.6684445,0.09540110441675317,0.09902211269999991,0.54126355,0.8474233999999999,1.0003624996630476,5558.130557466865,8503.5355160287545
"y_hat1[5,2]",0.6221406845,0.6149865,0.0685006484542975,0.06698164410000002,0.5220095,0.74552805,1.0002097560401042,7137.06447387729,9351.208032261422
"y_hat1[6,2]",0.5897445945625,0.586462,0.05266047057537925,0.05133947280000007,0.5085053,0.6826376499999999,1.0000298579547444,10124.391975816976,10943.480762604613
"y_hat1[7,2]",0.570066282375,0.5692360000000001,0.0451191641810624,0.045057696599999836,0.49698415,0.64543675,0.999953210834982,13505.700329242,10807.875678120308
"y_hat1[8,2]",0.55765049025,0.557775,0.04285093897147355,0.04320222269999997,0.48705590000000004,0.6273882,1.0000340013886735,13156.626522857403,10255.05783890881
"y_hat1[9,2]",0.54957356225,0.5499725,0.043218000538073335,0.04357139010000006,0.47843240000000004,0.6199441,1.0000550304717117,10752.771799334425,10289.378980656124
