variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-30.5834144,-30.223950000000002,2.21758192142363,2.069857860000001,-34.695825,-27.69127,1.001153522574196,2559.43811370187,3349.869604312022
tau,0.0922427927875,0.08532545,0.033221746710744654,0.02665203302999999,0.052854685,0.15490099999999998,1.0005196041409654,3864.444935840044,4764.978978577029
k_1,0.274197371675,0.259226,0.09754774836626386,0.08681809079999997,0.14546360000000003,0.4583140999999999,1.0008040927493127,3775.8244294267274,3709.8548521312696
deg_1,0.616008034875,0.5936675,0.18380012249007435,0.16673764380000003,0.358314,0.9470510999999997,1.0005064747369694,3198.287624230873,3421.757330826504
k_12,0.162134565650375,0.143454,0.11046969955288202,0.09816250121999999,0.02234213,0.3636683499999992,1.0020426140741647,3008.42919754667,2185.5795808710013
deg_2,0.553480271375,0.532254,0.16009387679417303,0.14940160199999994,0.33144100000000004,0.8460540499999998,1.000502972826161,3778.0375696522624,4342.996731958463
k_2,0.486443293375,0.487622,0.09661592584987753,0.09773966369999999,0.3269802,0.6448318499999999,1.0009427919317082,4473.1091007498,3660.637328008179
h_2,0.50272966525,0.49989,0.09538368913190816,0.09559434149999999,0.3500999,0.6671484000000001,1.000768579511828,4968.852110071947,4177.79222157963
S0,0.685368939875,0.682256,0.09166561389879763,0.09117396960000007,0.5371835500000001,0.8371050499999998,0.9998340142599709,5723.752436404813,4787.194839132877
"y_hat1[1,1]",0.62477428025,0.623068,0.08197548710107426,0.08247110760000001,0.4913341,0.7602213999999999,0.999976697878317,5093.044091538909,5191.411278863712
"y_hat1[2,1]",0.3992104151875,0.40194399999999997,0.07934873824884597,0.07742285460000002,0.262166,0.5238156,1.0005523096751732,3691.9342136580462,4001.0108276749484
"y_hat1[3,1]",0.26052122941625,0.263428,0.07870680518176883,0.07933096079999999,0.1241106,0.38659335000000006,1.0014546353928722,3560.0771117073973,4015.612009773554
"y_hat1[4,1]",0.17299545396625,0.1725275,0.07017088644336834,0.0720951315,0.058795345000000006,0.2914653499999998,1.0010093351138012,3590.709409257647,4237.5278557065685
"y_hat1[5,1]",0.116587001983625,0.11244299999999999,0.05904408709808899,0.06085109310000003,0.027528125,0.22077724999999995,1.000768793890441,3632.197035453164,4293.444810644296
"y_hat1[6,1]",0.0795893757997125,0.07318569999999999,0.04818347591546378,0.04888517676,0.012645200000000004,0.1679353499999999,1.0006588670589303,3661.4959790503344,4293.568855777845
"y_hat1[7,1]",0.05495489037617125,0.0478127,0.03867202753064902,0.03743891172,0.005825832,0.1285808999999999,1.0006377746741033,3690.484285439922,4330.472609302004
"y_hat1[8,1]",0.0383348330037885,0.03117845,0.03076144189664047,0.02790112353,0.002726109000000001,0.09804412,1.0006140151542648,3712.683312412371,4503.118229137386
"y_hat1[9,1]",0.02698999817613231,0.02035435,0.024360025193874826,0.020242160189999997,0.0012577255,0.07478240999999995,1.0006416485471756,3729.1559721144777,4530.171257135474
"y_hat1[10,1]",0.019164275899952576,0.0133206,0.019257947075252288,0.014452199474999998,5.815903500000001e-4,0.057401854999999995,1.0005956021683304,3746.8469237718386,4543.966912684355
"y_hat1[11,1]",0.013714369471419106,0.00870752,0.01522547571488319,0.010126573128,2.6818075e-4,0.0444139,1.0006129424678138,3759.7262314096274,4621.486129001346
"y_hat1[12,1]",0.009885755122621988,0.00567182,0.012052166590834941,0.007004899523999999,1.2344030000000005e-4,0.034011635,1.0006402268167425,3768.4919863460113,4650.373789513346
"y_hat1[13,1]",0.007174399416752083,0.00369649,0.009559427018029846,0.0047833190517000005,5.691071500000001e-5,0.025988954999999987,1.0006416050257383,3776.3424832245123,4707.805894685464
"y_hat1[14,1]",0.005239885899253777,0.002413495,0.0076015364414799705,0.0032309167610999998,2.6311065000000004e-5,0.019938019999999994,1.000578931798472,3778.5654677630578,4712.547650093976
"y_hat1[15,1]",0.003849992924622542,0.001574345,0.006062200725818831,0.0021681105032999998,1.2198680000000004e-5,0.015328429999999997,1.0005464160263295,3788.2397550807964,4721.513648382709
"y_hat1[16,1]",0.002844853615236769,0.001029155,0.004849806565484954,0.0014446011102599997,5.606191e-6,0.011784404999999968,1.0005258486828021,3785.373061269177,4712.2991070770295
"y_hat1[17,1]",0.0021134757546924536,6.709095e-4,0.00389271175423609,9.5685832746e-4,2.5845165000000005e-06,0.009102646,1.000479957852372,3780.0231053128446,4712.2991070770295
"y_hat1[18,1]",0.0015781944057794426,4.37206e-4,0.0031351302362696634,6.306293214899999e-4,1.2149750000000006e-6,0.006992676999999999,1.0004556406935645,3799.7224388101836,4766.240729651199
"y_hat1[19,1]",0.0011842671164359916,2.8521350000000004e-4,0.0025337026038525917,4.1487722562300007e-4,5.6463205e-7,0.005377302999999995,1.000444789323787,3814.8166293382455,4690.730201643857
"y_hat1[20,1]",8.928420555377961e-4,1.867025e-4,0.0020547429390412567,2.73012895155e-4,2.6779865000000003e-7,0.004113708499999998,1.0004227059260036,3818.4302824396887,4676.703164556249
"y_hat1[1,2]",0.687218925,0.6878804999999999,0.07178953732122094,0.07313888189999979,0.56709555,0.8032115499999999,1.0003400661755488,5090.777063514441,4900.476441357234
"y_hat1[2,2]",1.184784520375,1.184385,0.14569875785709868,0.14560614600000002,0.9455734500000001,1.4255904999999995,0.9999248594170421,5767.248286860255,5564.9727118571545
"y_hat1[3,2]",0.9609347555,0.9583135,0.1209208287735094,0.12047088689999992,0.7690433,1.1657324999999998,1.000154307916588,6394.931584839376,6024.492379739781
"y_hat1[4,2]",0.783245187,0.7821005000000001,0.09292061775843592,0.09413249789999996,0.6356913000000001,0.9393199999999997,1.0002632714697333,6721.328203180734,6427.628695911172
"y_hat1[5,2]",0.6674671315,0.6657055000000001,0.07511633030164916,0.07602921060000002,0.54740115,0.79388025,1.0005018506629413,5927.085842219771,5682.2399317594545
"y_hat1[6,2]",0.5929242805,0.590571,0.06289960502819876,0.06361688339999996,0.49295185,0.6991886499999997,1.0007066419035735,5226.376590391661,4961.180159339278
"y_hat1[7,2]",0.54437713075,0.5431515,0.054813914112036274,0.055098605100000024,0.4559484,0.6368254,1.00038269778382,5319.491727138689,4696.21431003696
"y_hat1[8,2]",0.5122952295,0.5111775000000001,0.050342550423235106,0.05035280250000009,0.42955335,0.5960262,1.0003143891533914,5809.259985132522,5010.183971307797
