variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[15,1]",1.649647513167715e-4,3.92893e-6,6.113904068291563e-4,5.8255596133728e-6,-9.358617499999996e-10,8.06217149999999e-4,1.0010333843366344,2917.1638689292445,4827.277719752114
"y_hat1[16,1]",1.0587431113724937e-4,1.686495e-6,4.2876197267993773e-4,2.5057156028519996e-6,-4.278368499999998e-9,5.027229999999998e-4,1.0011588417733222,3295.389450499551,4686.981515151733
"y_hat1[17,1]",6.858221740574257e-5,7.291555e-7,3.022126399570011e-4,1.090779161409e-6,-6.594668499999999e-9,3.087640999999989e-4,1.0010281927360376,3338.5471585236737,4844.679518098152
"y_hat1[18,1]",4.480552439473133e-5,3.2874399999999997e-7,2.1398872053954646e-4,4.977112514640001e-7,-7.107459499999996e-9,1.9133429999999932e-4,1.0009724964950304,3364.925742763635,5244.804545803595
"y_hat1[19,1]",2.9505966158788593e-5,1.58269e-7,1.5214515422203617e-4,2.3464955690618605e-7,6.22515250000011e-21,1.198671999999999e-4,1.001059957007893,3522.3219125069572,4110.665407582072
"y_hat1[20,1]",1.9573133182855695e-5,8.01799e-8,1.0857889715036396e-4,1.1865502807199999e-7,1.0876355000000003e-10,7.430360499999961e-5,1.0013734978780986,3741.7982846142295,3896.7592644575525
"y_hat1[1,2]",0.709833999625,0.712491,0.07077076475001551,0.07034714610000001,0.589566,0.8205997,1.0010494447027094,3404.5888913950926,3388.335846627538
"y_hat1[2,2]",1.04272000775,1.0427849999999999,0.1552682034362307,0.15700585739999995,0.7903458,1.3004040000000001,1.0012940832224686,3183.366051314119,4350.292646393473
"y_hat1[3,2]",0.776920845875,0.7727775,0.10716872385476651,0.10787323469999996,0.6085395000000001,0.9618509499999999,1.0010720257177472,3733.1948802404263,4786.764344164124
"y_hat1[4,2]",0.63416033325,0.6297955,0.07019155775772826,0.07035455910000005,0.5277305499999999,0.75623095,1.0004508847259703,4887.0529161172135,5115.20297610405
"y_hat1[5,2]",0.568469905,0.5657965,0.05355378379951907,0.05276499269999999,0.48404235,0.6599861499999999,1.0003454207611027,6436.389621449633,5734.514861969674
"y_hat1[6,2]",0.537989224,0.536967,0.04755232888400536,0.04752400170000006,0.4611038,0.6173508499999999,1.0006778957983442,7049.70806580744,5583.641625485812
"y_hat1[7,2]",0.52329659475,0.523263,0.046017226966726665,0.04626305039999997,0.44775325000000005,0.59982225,1.0011478661151119,7140.475076771028,5560.715497250229
"y_hat1[8,2]",0.515910485875,0.5158115,0.04598637733529195,0.04563813449999998,0.4398994,0.5917611999999999,1.0009875431358624,7055.446499064986,5542.71998475462
"y_hat1[9,2]",0.512051139875,0.5120545,0.04632165696956296,0.0457960314,0.4353779,0.5890302,1.0010756869770694,6964.229399228755,5690.948336799553
"y_hat1[10,2]",0.509965743125,0.509876,0.04666396292414108,0.04576489680000001,0.43298174999999994,0.5870992500000001,1.001199183589763,6901.511661247314,5821.944854744973
"y_hat1[11,2]",0.5088061565,0.508674,0.046928961722744356,0.04600581930000002,0.43190255000000005,0.5862335,1.0011973437104775,6860.046908723812,5776.302940644174
"y_hat1[12,2]",0.50814540325,0.5078725,0.047115493311055676,0.046207452900000015,0.4305991,0.5859966499999999,1.0012874433263013,6839.376398471886,5795.692090230074
"y_hat1[13,2]",0.50776084575,0.50736,0.04724154585754559,0.04643058419999989,0.4299589,0.58584355,1.0013061570393513,6827.123810943178,5856.911169054928
"y_hat1[14,2]",0.507532903875,0.507236,0.04732518002376927,0.04659811799999997,0.42960855000000003,0.5856601499999999,1.0013050078623473,6823.335388463211,5811.806735627792
"y_hat1[15,2]",0.5073955635,0.50714649999999994,0.047380260418471036,0.046669282800000086,0.4293637,0.58559535,1.0012818132125936,6821.507206995288,5811.598532815808
"y_hat1[16,2]",0.507311604625,0.5071265,0.047416490172384515,0.04672265639999998,0.42924415,0.5854849499999999,1.0013037554435944,6821.1665718955765,5833.631994767131
"y_hat1[17,2]",0.507259581125,0.507066,0.047440365512368916,0.04675675620000001,0.4290877,0.5854192,1.0013145470819735,6820.989959314752,5789.11805233111
"y_hat1[18,2]",0.50722698875,0.5070435,0.047456157377135995,0.046763427899999994,0.42898815,0.58532575,1.0013194013150872,6820.5860829085095,5745.285374630285
"y_hat1[19,2]",0.50720633325,0.507041,0.047466635907005623,0.04676268660000002,0.4289302,0.58526345,1.0013169274588933,6820.883383706086,5745.285374630285
"y_hat1[20,2]",0.50719287475,0.507037,0.04747361430814487,0.046761945299999996,0.42889594999999997,0.5852366999999999,1.0013114373831409,6821.158429404619,5767.294492744721
"y_hat1[1,3]",0.0771541971,0.073717,0.02080029849783607,0.01869010037999999,0.050025875,0.11517605,1.0014324971366602,2817.0479507682985,2938.3110258300376
"y_hat1[2,3]",0.94605422475,0.9382085,0.13078393366816776,0.1282901193,0.7435175999999999,1.1782105,1.001212021677997,3490.2571012813864,4086.3923876887297
"y_hat1[3,3]",1.464739550875,1.46157,0.13529312108905858,0.1354429230000001,1.2460555,1.6898540000000002,1.0005626366833549,4382.584355437556,4416.7901354757205
"y_hat1[4,3]",1.700642505,1.700275,0.1140103816008177,0.11604310199999993,1.513822,1.8889055,1.0001311179800383,5437.627745704896,5413.462559311186
"y_hat1[5,3]",1.80616792375,1.805375,0.09304480702068157,0.09521998499999997,1.653979,1.9595519999999997,1.000105677349047,6482.403372798891,5868.620550071434
"y_hat1[6,3]",1.8536052675,1.85196,0.07721882430409574,0.07752515399999992,1.72849,1.9825469999999998,1.0004120487443338,7218.245637667433,6311.922487492995
"y_hat1[7,3]",1.87470208375,1.87388,0.06673756551224953,0.06734710500000007,1.7669595,1.9861704999999998,1.0000717488520732,7553.937206298393,6426.8427799395495
"y_hat1[8,3]",1.88362941375,1.882625,0.06123407415359925,0.06155013899999995,1.78495,1.986864,1.0004460131011266,7718.410643882741,6469.497166985106
"y_hat1[9,3]",1.8869052,1.8870149999999999,0.05986947326007266,0.05964499800000014,1.7896824999999998,1.9870919999999999,1.0003281853960768,7664.882941242548,6327.514658375745
"y_hat1[10,3]",1.88760395125,1.8878849999999998,0.06132779959692463,0.06039371099999995,1.7869685,1.9889394999999999,1.0003140840982299,7623.317684167433,5957.77151150032
"y_hat1[11,3]",1.887195755,1.8870900000000002,0.06429520416380045,0.06308462999999996,1.781646,1.9938279999999997,1.000265977914059,7595.441349248059,5801.462091637208
"y_hat1[12,3]",1.88638193875,1.885905,0.06782372547159182,0.06667993499999998,1.774959,1.997383,1.0002836542994842,7592.288024172682,6181.004628845663
"y_hat1[13,3]",1.88548891375,1.8849200000000002,0.07136077991566048,0.06955617899999973,1.7691255000000001,2.003463,1.000332781692551,7591.584320213939,6389.765611961119
"y_hat1[14,3]",1.88465870625,1.88395,0.074632346976801,0.07361108999999995,1.7637555,2.0082405,1.0004134641032592,7584.578871393169,6309.454050744934
"y_hat1[15,3]",1.883943575,1.88308,0.07752919215317457,0.07665041999999996,1.7584389999999999,2.013514,1.0004943590266557,7581.605432614313,6427.912887956103
"y_hat1[16,3]",1.88335327625,1.882345,0.08002934287930832,0.07876312500000013,1.7541155,2.0174725,1.0004546781128665,7576.310385768764,6401.449671962052
"y_hat1[17,3]",1.88287897,1.881845,0.08215369640447236,0.08048294100000003,1.750908,2.0201779999999996,1.0003782410546374,7566.537893483584,6172.057995566003
"y_hat1[18,3]",1.88250463375,1.8812099999999998,0.08394104932949181,0.08201001899999967,1.7474064999999999,2.022266,1.0002819687417042,7557.2744287137475,6231.432312331743
"y_hat1[19,3]",1.8822132575,1.88073,0.08543587859709556,0.08345555399999992,1.7450765,2.02489,1.0002594009293464,7550.1731171992005,6184.954512569114
"y_hat1[20,3]",1.88198876375,1.8803299999999998,0.0866814306074877,0.08438217900000007,1.743574,2.0270435,1.000253157184045,7543.228181242164,6182.453546604779
logLikelihood[1],-1.444663303375,-1.428215,0.2576938713349651,0.2590028069999999,-1.8881915,-1.043789,1.001180829107151,3480.841692016737,3450.9684761818094
logLikelihood[2],-0.186144762952625,0.0142825,1.129688080950894,1.0147270224,-2.2637575,1.2501524999999998,1.0013318602323118,3844.0181101987373,4250.612770904744
logLikelihood[3],-0.338424210374075,-0.3044025,0.38049999241163696,0.37510743690000004,-1.0210659999999998,0.22418694999999994,1.001194157717896,3269.6566549234612,4671.137380979489
logLikelihood[4],0.18456083686,0.24560900000000002,0.7362383552931014,0.7460769372,-1.1167255,1.271414,1.0003599685857953,5107.583897718286,5697.05219452405
logLikelihood[5],0.1090395242865,0.1065555,0.13975987544012689,0.1106916573,-0.12021409999999999,0.3438494999999998,1.001105454376559,4178.427888767852,5806.225352051371
logLikelihood[6],1.275443910985,1.30946,0.27478049625351086,0.26340612899999993,0.76703245,1.6638669999999998,1.0004949774992609,7884.463718993081,5944.711901913949
logLikelihood[7],0.86417866659375,0.8905959999999999,0.14299300657250658,0.12125888879999995,0.5980893,1.038371,1.0001435581627016,6363.773227515434,6405.22699005911
logLikelihood[8],1.389660690312875,1.50446,0.6375689553639374,0.575033823,0.17482495000000003,2.1941325,0.9998220385322218,7727.8949877249925,6773.839844790193
logLikelihood[9],0.91080023473,0.939227,0.37275881572137054,0.36669738840000005,0.24898895,1.4723824999999997,1.0005130598094885,6999.874498360986,6658.550492232026
logLikelihood[10],1.446016306175,1.489255,0.320608833758093,0.30401454300000014,0.8507156499999999,1.8878,1.0011000337904077,6831.511854631168,5486.643071515251
logLikelihood[11],0.3793590588,0.39004150000000004,0.042285823505296964,0.03445265879999993,0.2963478,0.425511,1.0000898875955269,5858.934881859727,5790.789544156359
logLikelihood[12],0.66366007121875,0.6977724999999999,0.1395177694179519,0.12059171879999986,0.3913547,0.82044875,1.0000466017036023,7167.854487833433,6194.479907162691
logLikelihood[13],0.940668966033375,0.994565,0.5318541482388619,0.5257514576999999,-0.043126915,1.7127,1.0005413479824896,6328.6699020310625,5473.454294734062
logLikelihood[14],1.435934050375,1.45846,0.078869632193203,0.06080883900000003,1.279755,1.51666,0.9999715944714829,6007.986448254094,5940.348172623229
logLikelihood[15],0.348851767176875,0.37258250000000004,0.2471093737459324,0.24499742609999994,-0.09991850999999999,0.7101722499999998,1.0002781998148302,6201.049029602018,5395.775642264203
logLikelihood[16],-0.577333738875,-0.5551845,0.078752821793884,0.059723575799999935,-0.7335012,-0.49859774999999995,1.0004019373330626,5749.617341755843,6325.325674722244
logLikelihood[17],0.702547384483625,0.752968,0.4121132845289047,0.38418910320000005,-0.05284833999999993,1.2741725,1.000388905605817,7330.919877344586,6209.730792034508
logLikelihood[18],1.94253687025,1.9950350000000001,0.18394821177544263,0.14130660599999983,1.5796020000000002,2.125281,0.999906336611705,7523.1058603111305,6489.603108947033
logLikelihood[19],-1.991886584713625,-1.9451399999999999,0.8177139950738646,0.8002185240000002,-3.4135599999999995,-0.7218568000000017,1.0012736058545624,6659.8018568910875,5650.8473318106535
logLikelihood[20],1.1408501832875,1.2086649999999999,0.36131253028045435,0.3307450797,0.4655413,1.5950579999999999,1.0000549140186612,6275.435670162005,6116.901749048307
