# [MIE]	[KE1]	[KE2]	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
0	0.2	4.19872	
nan	nan	nan	
nan	nan	nan	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
nan	nan	nan	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
nan	nan	nan	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
nan	nan	nan	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
nan	nan	nan	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
0.01	0.202147	4.19865	
