# [d1]_0	[KE2]	
0.01	4.2	
0.01	4.2	
0.01	4.2	
nan	nan	
0.01	4.2	
0.01	4.2	
0.01	4.2	
nan	nan	
0.01	4.2	
0.01	4.2	
0.01	4.2	
nan	nan	
nan	nan	
0.0100601	4.2	
0.0100601	4.2	
0.0100601	4.2	
nan	nan	
0.0100601	4.2	
0.0100601	4.2	
0.0100601	4.2	
nan	nan	
0.0100601	4.2	
0.0100601	4.2	
0.0100601	4.2	
nan	nan	
nan	nan	
0.0101206	4.2	
0.0101206	4.2	
0.0101206	4.2	
nan	nan	
0.0101206	4.2	
0.0101206	4.2	
0.0101206	4.2	
nan	nan	
0.0101206	4.2	
0.0101206	4.2	
0.0101206	4.2	
nan	nan	
nan	nan	
0.0101814	4.2	
0.0101814	4.2	
0.0101814	4.2	
nan	nan	
0.0101814	4.2	
0.0101814	4.2	
0.0101814	4.2	
nan	nan	
0.0101814	4.2	
0.0101814	4.2	
0.0101814	4.2	
nan	nan	
nan	nan	
0.0102426	4.2	
0.0102426	4.2	
0.0102426	4.2	
nan	nan	
0.0102426	4.2	
0.0102426	4.2	
0.0102426	4.2	
nan	nan	
0.0102426	4.2	
0.0102426	4.2	
0.0102426	4.2	
nan	nan	
nan	nan	
0.0103041	4.2	
0.0103041	4.2	
0.0103041	4.2	
nan	nan	
0.0103041	4.2	
0.0103041	4.2	
0.0103041	4.2	
nan	nan	
0.0103041	4.2	
0.0103041	4.2	
0.0103041	4.2	
nan	nan	
nan	nan	
0.010366	4.2	
0.010366	4.2	
0.010366	4.2	
nan	nan	
0.010366	4.2	
0.010366	4.2	
0.010366	4.2	
nan	nan	
0.010366	4.2	
0.010366	4.2	
0.010366	4.2	
nan	nan	
nan	nan	
0.0104283	4.2	
0.0104283	4.2	
0.0104283	4.2	
nan	nan	
0.0104283	4.2	
0.0104283	4.2	
0.0104283	4.2	
nan	nan	
0.0104283	4.2	
0.0104283	4.2	
0.0104283	4.2	
nan	nan	
nan	nan	
0.010491	4.2	
0.010491	4.2	
0.010491	4.2	
nan	nan	
0.010491	4.2	
0.010491	4.2	
0.010491	4.2	
nan	nan	
0.010491	4.2	
0.010491	4.2	
0.010491	4.2	
nan	nan	
nan	nan	
0.010554	4.2	
0.010554	4.2	
0.010554	4.2	
nan	nan	
0.010554	4.2	
0.010554	4.2	
0.010554	4.2	
nan	nan	
0.010554	4.2	
0.010554	4.2	
0.010554	4.2	
nan	nan	
nan	nan	
0.0106175	4.2	
0.0106175	4.2	
0.0106175	4.2	
nan	nan	
0.0106175	4.2	
0.0106175	4.2	
0.0106175	4.2	
nan	nan	
0.0106175	4.2	
0.0106175	4.2	
0.0106175	4.2	
nan	nan	
nan	nan	
0.0106813	4.2	
0.0106813	4.2	
0.0106813	4.2	
nan	nan	
0.0106813	4.2	
0.0106813	4.2	
0.0106813	4.2	
nan	nan	
0.0106813	4.2	
0.0106813	4.2	
0.0106813	4.2	
nan	nan	
nan	nan	
0.0107455	4.2	
0.0107455	4.2	
0.0107455	4.2	
nan	nan	
0.0107455	4.2	
0.0107455	4.2	
0.0107455	4.2	
nan	nan	
0.0107455	4.2	
0.0107455	4.2	
0.0107455	4.2	
nan	nan	
nan	nan	
0.01081	4.2	
0.01081	4.2	
0.01081	4.2	
nan	nan	
0.01081	4.2	
0.01081	4.2	
0.01081	4.2	
nan	nan	
0.01081	4.2	
0.01081	4.2	
0.01081	4.2	
nan	nan	
nan	nan	
0.010875	4.2	
0.010875	4.2	
0.010875	4.2	
nan	nan	
0.010875	4.2	
0.010875	4.2	
0.010875	4.2	
nan	nan	
0.010875	4.2	
0.010875	4.2	
0.010875	4.2	
nan	nan	
nan	nan	
0.0109403	4.2	
0.0109403	4.2	
0.0109403	4.2	
nan	nan	
0.0109403	4.2	
0.0109403	4.2	
0.0109403	4.2	
nan	nan	
0.0109403	4.2	
0.0109403	4.2	
0.0109403	4.2	
nan	nan	
nan	nan	
0.0110061	4.2	
0.0110061	4.2	
0.0110061	4.2	
nan	nan	
0.0110061	4.2	
0.0110061	4.2	
0.0110061	4.2	
nan	nan	
0.0110061	4.2	
0.0110061	4.2	
0.0110061	4.2	
nan	nan	
nan	nan	
0.0110722	4.2	
0.0110722	4.2	
0.0110722	4.2	
nan	nan	
0.0110722	4.2	
0.0110722	4.2	
0.0110722	4.2	
nan	nan	
0.0110722	4.2	
0.0110722	4.2	
0.0110722	4.2	
nan	nan	
nan	nan	
0.0111388	4.2	
0.0111388	4.2	
0.0111388	4.2	
nan	nan	
0.0111388	4.2	
0.0111388	4.2	
0.0111388	4.2	
nan	nan	
0.0111388	4.2	
0.0111388	4.2	
0.0111388	4.2	
nan	nan	
nan	nan	
0.0112057	4.2	
0.0112057	4.2	
0.0112057	4.2	
nan	nan	
0.0112057	4.2	
0.0112057	4.2	
0.0112057	4.2	
nan	nan	
0.0112057	4.2	
0.0112057	4.2	
0.0112057	4.2	
nan	nan	
nan	nan	
0.011273	4.2	
0.011273	4.2	
0.011273	4.2	
nan	nan	
0.011273	4.2	
0.011273	4.2	
0.011273	4.2	
nan	nan	
0.011273	4.2	
0.011273	4.2	
0.011273	4.2	
nan	nan	
nan	nan	
0.0113408	4.2	
0.0113408	4.2	
0.0113408	4.2	
nan	nan	
0.0113408	4.2	
0.0113408	4.2	
0.0113408	4.2	
nan	nan	
0.0113408	4.2	
0.0113408	4.2	
0.0113408	4.2	
nan	nan	
nan	nan	
0.0114089	4.2	
0.0114089	4.2	
0.0114089	4.2	
nan	nan	
0.0114089	4.2	
0.0114089	4.2	
0.0114089	4.2	
nan	nan	
0.0114089	4.2	
0.0114089	4.2	
0.0114089	4.2	
nan	nan	
nan	nan	
0.0114775	4.2	
0.0114775	4.2	
0.0114775	4.2	
nan	nan	
0.0114775	4.2	
0.0114775	4.2	
0.0114775	4.2	
nan	nan	
0.0114775	4.2	
0.0114775	4.2	
0.0114775	4.2	
nan	nan	
nan	nan	
0.0115465	4.2	
0.0115465	4.2	
0.0115465	4.2	
nan	nan	
0.0115465	4.2	
0.0115465	4.2	
0.0115465	4.2	
nan	nan	
0.0115465	4.2	
0.0115465	4.2	
0.0115465	4.2	
nan	nan	
nan	nan	
0.0116159	4.2	
0.0116159	4.2	
0.0116159	4.2	
nan	nan	
0.0116159	4.2	
0.0116159	4.2	
0.0116159	4.2	
nan	nan	
0.0116159	4.2	
0.0116159	4.2	
0.0116159	4.2	
nan	nan	
nan	nan	
0.0116857	4.2	
0.0116857	4.2	
0.0116857	4.2	
nan	nan	
0.0116857	4.2	
0.0116857	4.2	
0.0116857	4.2	
nan	nan	
0.0116857	4.2	
0.0116857	4.2	
0.0116857	4.2	
nan	nan	
nan	nan	
0.0117559	4.2	
0.0117559	4.2	
0.0117559	4.2	
nan	nan	
0.0117559	4.2	
0.0117559	4.2	
0.0117559	4.2	
nan	nan	
0.0117559	4.2	
0.0117559	4.2	
0.0117559	4.2	
nan	nan	
nan	nan	
0.0118265	4.2	
0.0118265	4.2	
0.0118265	4.2	
nan	nan	
0.0118265	4.2	
0.0118265	4.2	
0.0118265	4.2	
nan	nan	
0.0118265	4.2	
0.0118265	4.2	
0.0118265	4.2	
nan	nan	
nan	nan	
0.0118976	4.2	
0.0118976	4.2	
0.0118976	4.2	
nan	nan	
0.0118976	4.2	
0.0118976	4.2	
0.0118976	4.2	
nan	nan	
0.0118976	4.2	
0.0118976	4.2	
0.0118976	4.2	
nan	nan	
nan	nan	
0.0119691	4.2	
0.0119691	4.2	
0.0119691	4.2	
nan	nan	
0.0119691	4.2	
0.0119691	4.2	
0.0119691	4.2	
nan	nan	
0.0119691	4.2	
0.0119691	4.2	
0.0119691	4.2	
nan	nan	
nan	nan	
0.012041	4.2	
0.012041	4.2	
0.012041	4.2	
nan	nan	
0.012041	4.2	
0.012041	4.2	
0.012041	4.2	
nan	nan	
0.012041	4.2	
0.012041	4.2	
0.012041	4.2	
nan	nan	
nan	nan	
0.0121134	4.2	
0.0121134	4.2	
0.0121134	4.2	
nan	nan	
0.0121134	4.2	
0.0121134	4.2	
0.0121134	4.2	
nan	nan	
0.0121134	4.2	
0.0121134	4.2	
0.0121134	4.2	
nan	nan	
nan	nan	
0.0121862	4.2	
0.0121862	4.2	
0.0121862	4.2	
nan	nan	
0.0121862	4.2	
0.0121862	4.2	
0.0121862	4.2	
nan	nan	
0.0121862	4.2	
0.0121862	4.2	
0.0121862	4.2	
nan	nan	
nan	nan	
0.0122594	4.2	
0.0122594	4.2	
0.0122594	4.2	
nan	nan	
0.0122594	4.2	
0.0122594	4.2	
0.0122594	4.2	
nan	nan	
0.0122594	4.2	
0.0122594	4.2	
0.0122594	4.2	
nan	nan	
nan	nan	
0.0123331	4.2	
0.0123331	4.2	
0.0123331	4.2	
nan	nan	
0.0123331	4.2	
0.0123331	4.2	
0.0123331	4.2	
nan	nan	
0.0123331	4.2	
0.0123331	4.2	
0.0123331	4.2	
nan	nan	
nan	nan	
0.0124072	4.2	
0.0124072	4.2	
0.0124072	4.2	
nan	nan	
0.0124072	4.2	
0.0124072	4.2	
0.0124072	4.2	
nan	nan	
0.0124072	4.2	
0.0124072	4.2	
0.0124072	4.2	
nan	nan	
nan	nan	
0.0124818	4.2	
0.0124818	4.2	
0.0124818	4.2	
nan	nan	
0.0124818	4.2	
0.0124818	4.2	
0.0124818	4.2	
nan	nan	
0.0124818	4.2	
0.0124818	4.2	
0.0124818	4.2	
nan	nan	
nan	nan	
0.0125568	4.2	
0.0125568	4.2	
0.0125568	4.2	
nan	nan	
0.0125568	4.2	
0.0125568	4.2	
0.0125568	4.2	
nan	nan	
0.0125568	4.2	
0.0125568	4.2	
0.0125568	4.2	
nan	nan	
nan	nan	
0.0126322	4.2	
0.0126322	4.2	
0.0126322	4.2	
nan	nan	
0.0126322	4.2	
0.0126322	4.2	
0.0126322	4.2	
nan	nan	
0.0126322	4.2	
