# [eps]	[KE2]	
0.01	0.01	
0.01	0.01	
0.01	0.01	
0.01	0.01	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	1.1383	
nan	nan	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
0.01	1.1383	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
0.01	3.99001	
nan	nan	
nan	nan	
0.010037	0.010037	
0.010037	0.010037	
0.010037	0.010037	
0.010037	0.010037	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	1.13822	
nan	nan	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
0.010037	1.13822	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
nan	nan	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
0.010037	3.99005	
