variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat[16,2]",3.6807087796875e-4,3.4412500000000003e-4,1.3609815703886945e-4,1.1669248080000005e-4,1.9612444999999999e-4,6.2150315e-4,1.0000077419611744,12634.451842502831,11894.454755149898
"y_hat[17,2]",1.9316999636875e-4,1.782135e-4,7.926519570061411e-5,6.52729476e-5,9.6829435e-5,3.3984555e-4,1.0000114850913469,12451.370782852124,11775.64401552247
"y_hat[1,3]",0.002952331298125,0.0029353,2.878507561086485e-4,2.865569280000001e-4,0.0025069535,0.0034452205000000003,0.9999760724685626,13668.517843401187,11280.699763914115
"y_hat[2,3]",0.301301904,0.3005695,0.020681689068976706,0.02090391870000002,0.26802495,0.3359215,0.9999685472180584,15129.263943641678,12586.59921610891
"y_hat[3,3]",0.4817190356875,0.481368,0.026108126597224283,0.026104879499999997,0.4388739,0.52474645,1.000056086531137,17965.397365307992,13320.970118001274
"y_hat[4,3]",0.4647807011875,0.4648305,0.024495035476489124,0.02476090259999999,0.4241771,0.5049900500000001,1.0004052068622271,19878.617796918978,12279.481252553647
"y_hat[5,3]",0.3627260205,0.3627125,0.02223406334096391,0.02227013460000001,0.3262092,0.39944514999999997,1.0002062039895014,18800.213190348033,13815.566958588612
"y_hat[6,3]",0.25140009225,0.2511545,0.019020502322051103,0.01895948880000001,0.22044970000000003,0.2832372,1.0001171984560076,17282.551217803757,13975.877166296641
"y_hat[7,3]",0.16151422025,0.161242,0.015013213509929624,0.014983896900000005,0.13725275,0.186776,1.000041527915088,16290.322905887073,13396.676054648455
"y_hat[8,3]",0.09850299376875,0.09812905,0.011018887532248995,0.010926094829999993,0.081001599999999993,0.11722919999999999,0.9999901877204138,15675.562032416059,13418.149030818295
"y_hat[9,3]",0.0578759632875,0.057532299999999995,0.007630869876228737,0.007500102749999996,0.045947825,0.07101033000000001,0.9999448201453464,15237.05724337127,13415.662749994215
"y_hat[10,3]",0.03308406208125,0.03280805,0.005053300524577083,0.004926457409999998,0.025263575,0.041845545,0.9999117178537313,14884.979229504748,13027.390618979463
"y_hat[11,3]",0.018525373490625,0.01831785,0.0032339052469466034,0.0031246536299999995,0.013579764999999999,0.024176025,0.9999036386855403,14572.139090387724,12563.415311216471
"y_hat[12,3]",0.010210832168125,0.010052499999999999,0.0020161041685152984,0.001940108121,0.007168880999999999,0.013742514999999999,0.9999368704677372,14281.92407982299,12721.604186120343
"y_hat[13,3]",0.00555984144625,0.00544534,0.001231935554136378,0.0011736483989999997,0.0037419955,0.0077564735,0.9999239709207253,14001.032792964117,12427.278305564978
"y_hat[14,3]",0.00299875266375,0.00291976,7.412184829261166e-4,6.96918369e-4,0.0019298579999999998,0.0043298015,0.9999496717447235,13730.251691254602,12142.03672167461
"y_hat[15,3]",0.0016054487966875,0.00155214,4.406835438565414e-4,4.0856008199999987e-4,9.8490995e-4,0.0024091204999999996,0.9999298322525478,13469.728447577972,11949.92094786505
"y_hat[16,3]",8.545331493125e-4,8.191235e-4,2.595928555205458e-4,2.3466815190000003e-4,4.992643e-4,0.00132944,0.9999219512318122,13228.499940106647,12098.088565720083
"y_hat[17,3]",4.528735254375e-4,4.2965850000000003e-4,1.5181954417744278e-4,1.3370012670000004e-4,2.514471e-4,7.313346499999999e-4,0.9999135009354921,13001.194310010693,11605.751331342117
