variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat[5,2]",0.8234775795,0.823594,0.011623534917675803,0.011464945799999984,0.8042359,0.8425761,1.0005639963176716,12546.645248920873,10059.415890136666
"y_hat[6,2]",0.832542143375,0.8325815,0.011332442655374534,0.011221799399999987,0.81373125,0.8512986,1.0002012663973836,16160.850632009993,12382.107921223349
"y_hat[7,2]",0.8359601131875,0.8359965,0.011518719773219244,0.011398228800000042,0.8168419,0.8549329000000001,1.0002673827917021,16233.773299019333,11798.790749515243
"y_hat[8,2]",0.8372617145,0.8372925,0.011673874155297668,0.011556125700000055,0.817865,0.85646205,1.0003566174020835,15761.015443735509,11614.027862682156
"y_hat[9,2]",0.8377621145,0.8378105,0.011757349582584087,0.01166361420000002,0.8182479,0.8571101500000001,1.0003603013020455,15497.178511398464,11456.388226747638
"y_hat[10,2]",0.8379562635625,0.8380274999999999,0.011796948088302742,0.011671027199999984,0.81837,0.85737185,1.000359946614851,15365.74755554778,11456.193247916268
"y_hat[11,2]",0.8380322476875,0.8380974999999999,0.011814815224909923,0.01167473370000009,0.8184335500000001,0.8575020499999999,1.0003331618516575,15304.13403429952,11410.557242995565
"y_hat[12,2]",0.838062244,0.838121,0.011822679923128653,0.011694748800000009,0.8184498,0.8575371,1.0003221600005108,15275.21386566007,11389.020928296048
"y_hat[13,2]",0.838074180625,0.8381285,0.011826119340887616,0.01169400750000007,0.81845285,0.8575514499999999,1.000322399692641,15260.940710950219,11389.020928296048
"y_hat[14,2]",0.8380789676875,0.8381315,0.01182761402999337,0.011694007499999987,0.81845495,0.8575603,1.0003228271400957,15255.594913293986,11389.020928296048
"y_hat[15,2]",0.838080901625,0.8381345,0.011828257859452369,0.011693266200000049,0.81845875,0.85756705,1.0003204753901982,15252.86682731922,11389.020928296048
"y_hat[16,2]",0.8380816906875,0.8381365000000001,0.011828538349458316,0.011692524900000027,0.81846065,0.8575690499999999,1.0003179696268374,15251.89761818984,11325.814982000411
"y_hat[17,2]",0.8380820113125,0.8381365000000001,0.011828658465671545,0.011692524900000027,0.81846065,0.8575701000000001,1.0003178967639292,15251.363360858426,11325.814982000411
"y_hat[1,3]",0.0018091211099375,0.00179209,2.884989217113426e-4,2.802262259999998e-4,0.001369056,0.002314902,1.0002773549136745,6056.401309855,6861.715506314716
"y_hat[2,3]",0.07643289251875,0.07619015,0.008605511757881578,0.008507084669999998,0.06267434499999999,0.09113781500000001,1.000404548587155,7694.305128041786,7745.713477449704
"y_hat[3,3]",0.10752877089375,0.1074275,0.010479470921079224,0.010301846100000005,0.090505475,0.12512749999999997,1.0005090318395116,9325.05220225114,8006.8482077923145
"y_hat[4,3]",0.11885929705,0.118834,0.010917666634997247,0.010775536799999994,0.10093985,0.13696029999999998,1.000853387221891,10553.306783298538,7901.74913539123
"y_hat[5,3]",0.1230325749875,0.12304,0.011073051488835644,0.010957896599999992,0.10477070000000001,0.14148724999999998,1.000946030159972,11112.388971477914,7829.345018812604
"y_hat[6,3]",0.124586176675,0.1246025,0.011137054837206352,0.0110483352,0.106197,0.1431371,1.0009451979207369,11307.710820088381,7795.78140400843
"y_hat[7,3]",0.1251705509,0.12518649999999998,0.011162646304562618,0.011109121800000019,0.10673795,0.1437388,1.000939077716816,11389.903790676568,7935.346061817929
"y_hat[8,3]",0.12539255195,0.125398,0.011172347489716827,0.01110022620000001,0.10697535000000001,0.14396815000000002,1.0009313463593945,11417.984467020173,7998.22061383578
"y_hat[9,3]",0.12547770731875,0.125473,0.011175865158408576,0.011109863099999999,0.10704475000000001,0.14406905,1.0009297206061034,11430.664018172765,8019.286322559725
"y_hat[10,3]",0.12551067025,0.125513,0.01117711409285986,0.011107639200000017,0.10707675,0.14412745,1.0009376614664458,11437.010310504886,7987.723939508087
"y_hat[11,3]",0.125523555875,0.125529,0.011177546476683361,0.011115052200000005,0.10709464999999999,0.1441501,1.0009354431615132,11438.925486553773,7987.723939508087
"y_hat[12,3]",0.1255286223125,0.125536,0.011177692517621685,0.011112087000000012,0.10710155,0.14415705,1.000924882504541,11439.035950879252,7987.723939508087
"y_hat[13,3]",0.125530632225,0.12553750000000002,0.011177746263553247,0.01111134569999998,0.10710360000000001,0.14415805,1.0009327772147798,11439.252995525198,7987.723939508087
"y_hat[14,3]",0.1255314460375,0.1255385,0.011177763645643766,0.011112828300000013,0.1071037,0.14415905,1.000934361746491,11440.06701088316,7987.723939508087
"y_hat[15,3]",0.125531774425,0.125538,0.011177761272487548,0.011113569600000013,0.10710465,0.144159,1.0009336890729454,11439.929849027747,7987.723939508087
"y_hat[16,3]",0.12553191054375,0.1255385,0.011177770797680594,0.011114310899999993,0.1071037,0.14415905,1.000931724851904,11439.95725980265,7987.723939508087
"y_hat[17,3]",0.1255321556,0.1255385,0.011177769649110256,0.011114310900000004,0.10710465,0.14415905,1.000932139061366,11440.015903793175,7987.723939508087
logLikelihood[1],6.050593695,6.08278,0.22792625857416846,0.2143987859999995,5.619436,6.358382500000001,1.001163028708969,5315.458509386736,4806.557236902573
logLikelihood[2],-9.91412928375,-9.867180000000001,0.6224012899782462,0.5967094350000012,-10.999225000000001,-8.969108,1.0003006429349675,8785.315821146027,9076.937635271908
logLikelihood[3],-28.364749525,-28.34535,2.0444419806482133,2.004994110000002,-31.760085000000004,-25.008565000000004,1.0005413915653532,9322.946773366994,8232.046921479954
logLikelihood[4],-0.5641383335600625,-0.553856,0.5111426859944912,0.5087868071999999,-1.4189289999999999,0.26339849999999965,1.0007276073262152,11074.381992891922,7962.976965707343
