variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[6,2]",0.477950247125,0.4778015,0.03652241033962049,0.03674698230000002,0.41842240000000003,0.5386771,1.0004100330976464,15609.343848739865,10193.034713990424
"y_hat1[7,2]",0.4402736045625,0.439739,0.03505447561720709,0.03533406449999996,0.38313805,0.49928055,1.000322514250476,15169.101947967936,10985.912405143821
"y_hat1[8,2]",0.41716021275,0.416496,0.03563984369066636,0.03585149189999999,0.35956505,0.47651025,1.0001561137454715,14751.149338463512,11301.774274279023
"y_hat1[9,2]",0.4028769615625,0.4026655,0.037082378359684004,0.03733186800000001,0.3429818,0.46414999999999995,0.9999765664749285,14253.84609688618,11720.25193534037
"y_hat1[10,2]",0.393989621125,0.39374600000000004,0.038635901027211275,0.0387210642,0.33143695,0.45791005,0.9999880337396964,13794.245412717817,11698.602036293687
"y_hat1[1,3]",0.0865755443375,0.0857523,0.023014282780696314,0.023609218919999987,0.050641935,0.1259711,1.0003682765254236,7465.417645855825,8391.83113730484
"y_hat1[2,3]",0.823995611125,0.824114,0.05726734016528423,0.057038587200000004,0.7307424,0.9174224,1.0001724736248567,11579.886127987966,11172.244665072776
"y_hat1[3,3]",0.6443675104375,0.6434489999999999,0.039526545866199504,0.03906873389999996,0.5807065499999999,0.7105903000000001,1.0005877984861427,14659.618285710301,12023.26611180164
"y_hat1[4,3]",0.5025503238125,0.502534,0.03249847872000938,0.03246671609999998,0.44935765,0.5562680499999999,1.0006107632610604,13589.72757871963,12174.329489220834
"y_hat1[5,3]",0.416389304125,0.4164695,0.028183203756635036,0.028202017200000016,0.37036440000000004,0.4628471,1.0002999580819174,12661.164129513707,11602.422704820077
"y_hat1[6,3]",0.3644499885625,0.3643695,0.025531876580681744,0.025307982,0.32274484999999997,0.4063834,1.0002185438937055,12224.882702497554,12110.756830492299
"y_hat1[7,3]",0.3329257661875,0.33270299999999997,0.024943841137790176,0.024809828399999997,0.29248095,0.37403744999999994,1.0002875781142906,12139.559602344205,12686.847202113584
"y_hat1[8,3]",0.313643454375,0.31337349999999997,0.025811879474086974,0.025885454700000022,0.2714788,0.35637605,1.0001681183484061,12129.87266230332,12507.819653806824
"y_hat1[9,3]",0.30176097975,0.30166499999999996,0.02724032509325401,0.02710637580000003,0.2572974,0.34647554999999997,1.0001283248381472,12216.547201734664,12038.10465130303
"y_hat1[10,3]",0.294387142,0.294269,0.02866959843577104,0.0285593238,0.24724435,0.3413977999999999,1.000101127662635,12188.928731518217,11570.95517793661
logLikelihood[1],-5.422917459375,-5.3891100000000005,0.7121073938960008,0.7012475610000006,-6.665348,-4.3205350000000005,1.0002098076948782,9978.496231154606,10605.443224204102
logLikelihood[2],3.3802434129548127,3.564025,0.6341902036732225,0.450806769,2.126999,4.0078225,1.0000918637298626,9871.794489788124,11292.958403891447
logLikelihood[3],4.00160768425,4.114285000000001,0.4567360978631226,0.37696587599999853,3.1129115,4.510672,1.0004712728802763,12158.922656189154,12076.329427555283
logLikelihood[4],3.4267610018125,3.541785,0.43959804139924685,0.3506200739999998,2.5586555,3.9024324999999997,1.0000961598956533,11327.36706795135,12421.742838638253
logLikelihood[5],3.60459471875,3.63476,0.1339642060651466,0.10679909099999978,3.3492825,3.7589020000000004,1.000364158459379,11306.059551926497,12207.578245538192
logLikelihood[6],3.419645270625,3.4720050000000002,0.2338514838868283,0.18568082400000002,2.9725010000000003,3.687544,1.0002917361253874,12269.473538283844,11495.06869700073
logLikelihood[7],3.97661999125,4.015295,0.12315045268963601,0.07334422200000018,3.7321285000000004,4.083810499999999,1.0004178222932385,9804.13548695758,10842.95744235775
logLikelihood[8],3.7537622625,3.8013250000000003,0.1984281215066778,0.16028388599999988,3.370922,3.983946,1.0004317695034977,11895.966867981295,12937.83537779038
logLikelihood[9],4.580728955625,4.68952,0.3212996140906552,0.17473182300000006,3.9540675,4.8414405,1.0000726365428378,10366.05470174876,12261.42764307457
logLikelihood[10],4.590455430625,4.674975,0.33060973814476385,0.2423087310000003,3.957371,4.935471,1.0002395922473417,9727.716358642054,9908.559945060215
