variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-26.185302875,-25.8499,1.9791345483813807,1.8258960299999978,-29.908005000000003,-23.63908,1.000807327639098,5293.312539437743,7189.974590195345
tau,0.047281130825,0.045554899999999995,0.01322320549840788,0.01006196142,0.03183052,0.06730479999999998,1.0002035270783316,8394.618691369094,6567.39241917521
eps,0.139125201175,0.13597599999999999,0.03916402458971029,0.037411928399999995,0.08175474,0.20754935,1.0002223199847706,5267.736955232121,5861.749452841948
d1,0.36009897803125,0.3560545,0.08116223899157372,0.07856742179999997,0.23592485,0.49775054999999996,1.0002642008417546,5090.374007534767,5162.643256535282
k_12,0.5088097258125,0.48541500000000004,0.20108921459001858,0.19869286289999996,0.22339595,0.8723675,1.0008518479106214,7057.336008158348,7618.133017755625
d2,0.772197256375,0.7416495,0.2702593213771106,0.26635502039999986,0.3864475,1.2637764999999996,1.0006754198252885,7000.564913684534,7393.1096609236965
k_2,0.43526069246875,0.433677,0.09840181874337392,0.09888052439999996,0.27520455,0.59919175,1.000258598449952,10048.54456925353,6492.12644293483
S0,0.3643584469375,0.3624865,0.06080692860318073,0.06041076090000003,0.2673605,0.46948850000000003,1.000001586820796,6473.088548539204,8006.439450694207
"y_hat1[1,1]",0.347507745125,0.346022,0.05778230789340719,0.05739515250000001,0.2553407,0.446211,1.0000306901551466,6230.595359969061,7860.829527217497
"y_hat1[2,1]",0.21814457230625,0.21861950000000002,0.04247837815995811,0.04113844350000001,0.14851704999999998,0.2872362,1.0006935361903777,6084.660361508062,5632.808146239593
"y_hat1[3,1]",0.138554819488,0.1391425,0.03536760241703247,0.03496786229999999,0.079949515,0.19564159999999997,1.0002818112972434,7202.945644990502,5657.013279405334
"y_hat1[4,1]",0.0888878864660375,0.08853115,0.029105823431002528,0.02944643751,0.041865545000000004,0.13755569999999998,1.0001951181248194,7886.117194417887,5698.280633436342
"y_hat1[5,1]",0.05754360222554625,0.0564245,0.02325455933601922,0.023684757389999988,0.021796720000000002,0.09762657,1.0001838084909174,8170.591585360393,5976.572095963021
"y_hat1[6,1]",0.03756505542246319,0.035819050000000005,0.018146427487007483,0.018336796799999996,0.011207125000000002,0.07036464499999999,1.000194241566072,8301.120185321426,6065.132960834589
"y_hat1[7,1]",0.02471483615174094,0.022746549999999997,0.0139322206747189,0.013666013760000002,0.005749379,0.05081431999999999,1.0002006414344786,8366.06383434491,5935.45043235057
"y_hat1[8,1]",0.016379808068065185,0.01443515,0.010583036083786709,0.009933301392,0.0029507425,0.03659003999999997,1.0002032355294086,8393.99520888146,6144.058492321639
"y_hat1[9,1]",0.010930894095779499,0.00916306,0.007984653407414834,0.007043439711,0.001509082,0.02650027,1.00020460538784,8414.237980156253,6257.966019038179
"y_hat1[10,1]",0.007342399905640995,0.005806735,0.005999846326268296,0.004911757431,7.728543e-4,0.019191519999999993,1.0002061543958278,8421.57992567409,6257.2945917763755
"y_hat1[1,2]",0.413198149125,0.4132865,0.06103489024380505,0.0615345717,0.31261815,0.5144664999999999,1.000042409066754,5390.626411567962,6679.131829377313
"y_hat1[2,2]",1.0563115109375,1.055605,0.07705676910717162,0.07638355199999984,0.9311225,1.1831809999999998,1.000116225461037,14596.524314554285,12714.724536356576
"y_hat1[3,2]",0.833337702125,0.832454,0.06142111689476843,0.06078956519999997,0.7342455,0.9363203,0.9999086312260426,12913.074227384155,12569.160297477156
"y_hat1[4,2]",0.67143886375,0.671097,0.05041111332523171,0.04979534489999994,0.5893405,0.7559636000000001,1.000007334031446,12985.605330067787,11751.5554494554
"y_hat1[5,2]",0.5689378685,0.5683115,0.04291731262054823,0.042708516900000014,0.4997742,0.64096215,1.0003521643475233,13646.170771752717,11796.26222839514
"y_hat1[6,2]",0.5041539065625,0.503363,0.03792001947231179,0.03788339519999998,0.44217715,0.56753105,1.0002166895628097,15322.761014916317,11963.71499244784
"y_hat1[7,2]",0.4628427954375,0.4623085,0.03607875825747997,0.035785516199999985,0.4038559500000001,0.5228561,1.0002109076588905,16363.726740992792,12124.533229421104
"y_hat1[8,2]",0.4362480425625,0.4362745,0.0368189327020177,0.036975302700000004,0.37617245,0.4972662,1.0001620555447515,15799.452782916156,12778.193176069753
"y_hat1[9,2]",0.4189729231875,0.4191095,0.03886800099004285,0.03893529989999995,0.35509345000000003,0.48294455,1.0001137960879656,14553.754089826241,12103.73235842294
"y_hat1[10,2]",0.4076574629375,0.4075385,0.04123956570181215,0.041143632599999994,0.339487,0.47495115,1.0000806488150458,13355.88329024269,11452.135045095258
"y_hat1[1,3]",0.192117411725,0.190436,0.03704566815626199,0.03723105119999999,0.13425585,0.25548709999999997,1.0001708762047232,7333.607891189457,9101.726417261112
"y_hat1[2,3]",0.839566816,0.8388519999999999,0.057545373295016064,0.05819575650000011,0.74666525,0.9357716,1.0002933345327343,13882.384218457706,13519.614312334117
"y_hat1[3,3]",0.65311497475,0.653172,0.03909396359881508,0.03936303000000003,0.5885456,0.7172592999999999,1.0002443510907317,13370.033787553763,12428.484628124415
"y_hat1[4,3]",0.507445278625,0.5077025,0.03395702750571938,0.03380179739999998,0.45100755000000003,0.5631179999999999,1.000061344411148,12765.745812892641,12473.031595105336
"y_hat1[5,3]",0.4149580644375,0.4146115,0.030552764707518533,0.03057047070000002,0.3651308,0.46519789999999994,1.0000438167181587,13155.963146512664,13254.956991619472
"y_hat1[6,3]",0.356612619875,0.356197,0.02743177709357183,0.027442925999999996,0.312033,0.40181339999999993,1.0000764155332893,14696.93250398688,13461.266558806215
"y_hat1[7,3]",0.31949307325,0.3191715,0.02619685889793406,0.026198283300000007,0.27689025,0.36292254999999995,1.0001803106990208,15980.099612030353,13387.05557212496
"y_hat1[8,3]",0.2956517626875,0.2955265,0.026990349805387087,0.026906224800000034,0.2516048,0.3404812,1.0004829459602755,15420.833963957939,13130.256572634997
"y_hat1[9,3]",0.2801999386875,0.2800245,0.028895817787939145,0.028955178000000026,0.2332219,0.32813739999999997,1.0003185119548696,14212.971654500141,12178.442831609078
"y_hat1[10,3]",0.270101068,0.26972850000000004,0.03106615365695343,0.031052315699999986,0.2198148,0.32148594999999996,1.000389448578007,13215.536170500023,11552.662044673178
logLikelihood[1],-6.381323033125,-6.20595,1.0713714378645303,0.8945860140000007,-8.399737499999999,-4.9765075,0.999975628848566,7614.9877145401615,9421.453006158104
logLikelihood[2],3.051703872711875,3.220225,0.7148960511240676,0.5654265750000004,1.671058,3.85314,1.0000982451472122,9141.782043989146,10415.574347328644
logLikelihood[3],3.8486175818975,3.98238,0.574097708406749,0.47641127099999986,2.759111,4.492785499999999,1.0008841360379572,7862.819950996817,7543.138909351351
logLikelihood[4],3.458009582075,3.557235,0.38998573215406873,0.2758451430000001,2.6932975,3.8669159999999994,1.0002067519848303,9966.197841654635,10466.670323131591
logLikelihood[5],3.631827856875,3.667485,0.13809583721008462,0.10762934699999994,3.35851,3.779471,1.000234179652802,10536.809688005642,11901.545748100212
logLikelihood[6],3.404869356875,3.45825,0.2374337553285984,0.1910849010000002,2.9447925,3.6801619999999997,1.0001468869428367,11395.15330888406,11419.34070879325
logLikelihood[7],3.904458890625,3.961465,0.18110953724022377,0.11767396199999991,3.5401375,4.0737404999999995,1.0002260881376137,13291.33926420383,12628.693385428893
logLikelihood[8],3.731862553125,3.77201,0.19395450297708836,0.15973532400000023,3.356411,3.970181,1.0001179189748644,14619.84790972584,13870.620200328129
logLikelihood[9],4.424286303125,4.529415,0.38870735092808695,0.28789868100000005,3.68084,4.8172005,1.0004185900747207,11265.975149932874,12128.032660044299
logLikelihood[10],4.4734872283125,4.589985,0.4359679897658524,0.32110892099999905,3.6203625,4.928672000000001,1.0000250519881644,9324.791548454288,10075.572836739884
